IndicatorCategoryCode,IndicatorCategory,IndicatorCode,Indicator,ReportingEconomyCode,ReportingEconomy,PartnerEconomyCode,PartnerEconomy,ProductOrSectorClassificationCode,ProductOrSectorClassification,ProductOrSectorCode,ProductOrSector,PeriodCode,Period,FrequencyCode,Frequency,UnitCode,Unit,Year,ValueFlagCode,ValueFlag,TextValue,Value
TPA_MFN_HS,"MFN by detailed HS codes (2,4,6 digit)",HS_A_0020,HS MFN - Maximum  ad valorem duty,840,United States of America,,,HS,Harmonized System,010511,Fowls of the species Gallus domesticus,A,Annual,A,Annual,PCT,Percent,2023,,,,
TPA_MFN_HS,"MFN by detailed HS codes (2,4,6 digit)",HS_A_0020,HS MFN - Maximum  ad valorem duty,840,United States of America,,,HS,Harmonized System,010512,Turkeys,A,Annual,A,Annual,PCT,Percent,2018,,,,
TPA_MFN_HS,"MFN by detailed HS codes (2,4,6 digit)",HS_A_0020,HS MFN - Maximum  ad valorem duty,840,United States of America,,,HS,Harmonized System,010512,Turkeys,A,Annual,A,Annual,PCT,Percent,2019,,,,
TPA_MFN_HS,"MFN by detailed HS codes (2,4,6 digit)",HS_A_0020,HS MFN - Maximum  ad valorem duty,840,United States of America,,,HS,Harmonized System,010512,Turkeys,A,Annual,A,Annual,PCT,Percent,2020,,,,
TPA_MFN_HS,"MFN by detailed HS codes (2,4,6 digit)",HS_A_0020,HS MFN - Maximum  ad valorem duty,840,United States of America,,,HS,Harmonized System,010512,Turkeys,A,Annual,A,Annual,PCT,Percent,2022,,,,
TPA_MFN_HS,"MFN by detailed HS codes (2,4,6 digit)",HS_A_0020,HS MFN - Maximum  ad valorem duty,840,United States of America,,,HS,Harmonized System,010513,Ducks,A,Annual,A,Annual,PCT,Percent,2019,,,,
TPA_MFN_HS,"MFN by detailed HS codes (2,4,6 digit)",HS_A_0020,HS MFN - Maximum  ad valorem duty,840,United States of America,,,HS,Harmonized System,010513,Ducks,A,Annual,A,Annual,PCT,Percent,2020,,,,
TPA_MFN_HS,"MFN by detailed HS codes (2,4,6 digit)",HS_A_0020,HS MFN - Maximum  ad valorem duty,840,United States of America,,,HS,Harmonized System,010512,Turkeys,A,Annual,A,Annual,PCT,Percent,2021,,,,
TPA_MFN_HS,"MFN by detailed HS codes (2,4,6 digit)",HS_A_0020,HS MFN - Maximum  ad valorem duty,840,United States of America,,,HS,Harmonized System,010512,Turkeys,A,Annual,A,Annual,PCT,Percent,2023,,,,
TPA_MFN_HS,"MFN by detailed HS codes (2,4,6 digit)",HS_A_0020,HS MFN - Maximum  ad valorem duty,840,United States of America,,,HS,Harmonized System,010513,Ducks,A,Annual,A,Annual,PCT,Percent,2018,,,,
TPA_MFN_HS,"MFN by detailed HS codes (2,4,6 digit)",HS_A_0020,HS MFN - Maximum  ad valorem duty,840,United States of America,,,HS,Harmonized System,010514,Geese,A,Annual,A,Annual,PCT,Percent,2018,,,,
TPA_MFN_HS,"MFN by detailed HS codes (2,4,6 digit)",HS_A_0020,HS MFN - Maximum  ad valorem duty,840,United States of America,,,HS,Harmonized System,010514,Geese,A,Annual,A,Annual,PCT,Percent,2019,,,,
TPA_MFN_HS,"MFN by detailed HS codes (2,4,6 digit)",HS_A_0020,HS MFN - Maximum  ad valorem duty,840,United States of America,,,HS,Harmonized System,010514,Geese,A,Annual,A,Annual,PCT,Percent,2020,,,,
TPA_MFN_HS,"MFN by detailed HS codes (2,4,6 digit)",HS_A_0020,HS MFN - Maximum  ad valorem duty,840,United States of America,,,HS,Harmonized System,010513,Ducks,A,Annual,A,Annual,PCT,Percent,2021,,,,
TPA_MFN_HS,"MFN by detailed HS codes (2,4,6 digit)",HS_A_0020,HS MFN - Maximum  ad valorem duty,840,United States of America,,,HS,Harmonized System,010514,Geese,A,Annual,A,Annual,PCT,Percent,2021,,,,
TPA_MFN_HS,"MFN by detailed HS codes (2,4,6 digit)",HS_A_0020,HS MFN - Maximum  ad valorem duty,840,United States of America,,,HS,Harmonized System,010514,Geese,A,Annual,A,Annual,PCT,Percent,2022,,,,
TPA_MFN_HS,"MFN by detailed HS codes (2,4,6 digit)",HS_A_0020,HS MFN - Maximum  ad valorem duty,840,United States of America,,,HS,Harmonized System,010513,Ducks,A,Annual,A,Annual,PCT,Percent,2022,,,,
TPA_MFN_HS,"MFN by detailed HS codes (2,4,6 digit)",HS_A_0020,HS MFN - Maximum  ad valorem duty,840,United States of America,,,HS,Harmonized System,010513,Ducks,A,Annual,A,Annual,PCT,Percent,2023,,,,
TPA_MFN_HS,"MFN by detailed HS codes (2,4,6 digit)",HS_A_0020,HS MFN - Maximum  ad valorem duty,840,United States of America,,,HS,Harmonized System,010514,Geese,A,Annual,A,Annual,PCT,Percent,2023,,,,
TPA_MFN_HS,"MFN by detailed HS codes (2,4,6 digit)",HS_A_0020,HS MFN - Maximum  ad valorem duty,840,United States of America,,,HS,Harmonized System,010515,Guinea fowls,A,Annual,A,Annual,PCT,Percent,2018,,,,
TPA_MFN_HS,"MFN by detailed HS codes (2,4,6 digit)",HS_A_0020,HS MFN - Maximum  ad valorem duty,840,United States of America,,,HS,Harmonized System,010515,Guinea fowls,A,Annual,A,Annual,PCT,Percent,2019,,,,
TPA_MFN_HS,"MFN by detailed HS codes (2,4,6 digit)",HS_A_0020,HS MFN - Maximum  ad valorem duty,840,United States of America,,,HS,Harmonized System,010515,Guinea fowls,A,Annual,A,Annual,PCT,Percent,2020,,,,
TPA_MFN_HS,"MFN by detailed HS codes (2,4,6 digit)",HS_A_0020,HS MFN - Maximum  ad valorem duty,840,United States of America,,,HS,Harmonized System,010515,Guinea fowls,A,Annual,A,Annual,PCT,Percent,2021,,,,
TPA_MFN_HS,"MFN by detailed HS codes (2,4,6 digit)",HS_A_0020,HS MFN - Maximum  ad valorem duty,840,United States of America,,,HS,Harmonized System,010515,Guinea fowls,A,Annual,A,Annual,PCT,Percent,2022,,,,
TPA_MFN_HS,"MFN by detailed HS codes (2,4,6 digit)",HS_A_0020,HS MFN - Maximum  ad valorem duty,840,United States of America,,,HS,Harmonized System,010515,Guinea fowls,A,Annual,A,Annual,PCT,Percent,2023,,,,
TPA_MFN_HS,"MFN by detailed HS codes (2,4,6 digit)",HS_A_0020,HS MFN - Maximum  ad valorem duty,840,United States of America,,,HS,Harmonized System,010594,Fowls of the species Gallus domesticus,A,Annual,A,Annual,PCT,Percent,2018,,,,
TPA_MFN_HS,"MFN by detailed HS codes (2,4,6 digit)",HS_A_0020,HS MFN - Maximum  ad valorem duty,840,United States of America,,,HS,Harmonized System,010594,Fowls of the species Gallus domesticus,A,Annual,A,Annual,PCT,Percent,2019,,,,
TPA_MFN_HS,"MFN by detailed HS codes (2,4,6 digit)",HS_A_0020,HS MFN - Maximum  ad valorem duty,840,United States of America,,,HS,Harmonized System,010594,Fowls of the species Gallus domesticus,A,Annual,A,Annual,PCT,Percent,2020,,,,
TPA_MFN_HS,"MFN by detailed HS codes (2,4,6 digit)",HS_A_0020,HS MFN - Maximum  ad valorem duty,840,United States of America,,,HS,Harmonized System,010594,Fowls of the species Gallus domesticus,A,Annual,A,Annual,PCT,Percent,2021,,,,
TPA_MFN_HS,"MFN by detailed HS codes (2,4,6 digit)",HS_A_0020,HS MFN - Maximum  ad valorem duty,840,United States of America,,,HS,Harmonized System,010594,Fowls of the species Gallus domesticus,A,Annual,A,Annual,PCT,Percent,2022,,,,
TPA_MFN_HS,"MFN by detailed HS codes (2,4,6 digit)",HS_A_0020,HS MFN - Maximum  ad valorem duty,840,United States of America,,,HS,Harmonized System,010594,Fowls of the species Gallus domesticus,A,Annual,A,Annual,PCT,Percent,2023,,,,
TPA_MFN_HS,"MFN by detailed HS codes (2,4,6 digit)",HS_A_0020,HS MFN - Maximum  ad valorem duty,840,United States of America,,,HS,Harmonized System,010599,Other,A,Annual,A,Annual,PCT,Percent,2018,,,,
TPA_MFN_HS,"MFN by detailed HS codes (2,4,6 digit)",HS_A_0020,HS MFN - Maximum  ad valorem duty,840,United States of America,,,HS,Harmonized System,010599,Other,A,Annual,A,Annual,PCT,Percent,2019,,,,
TPA_MFN_HS,"MFN by detailed HS codes (2,4,6 digit)",HS_A_0020,HS MFN - Maximum  ad valorem duty,840,United States of America,,,HS,Harmonized System,010599,Other,A,Annual,A,Annual,PCT,Percent,2020,,,,
TPA_MFN_HS,"MFN by detailed HS codes (2,4,6 digit)",HS_A_0020,HS MFN - Maximum  ad valorem duty,840,United States of America,,,HS,Harmonized System,010599,Other,A,Annual,A,Annual,PCT,Percent,2022,,,,
TPA_MFN_HS,"MFN by detailed HS codes (2,4,6 digit)",HS_A_0020,HS MFN - Maximum  ad valorem duty,840,United States of America,,,HS,Harmonized System,0106,Other live animals.,A,Annual,A,Annual,PCT,Percent,2020,,,,5
TPA_MFN_HS,"MFN by detailed HS codes (2,4,6 digit)",HS_A_0020,HS MFN - Maximum  ad valorem duty,840,United States of America,,,HS,Harmonized System,010599,Other,A,Annual,A,Annual,PCT,Percent,2021,,,,
TPA_MFN_HS,"MFN by detailed HS codes (2,4,6 digit)",HS_A_0020,HS MFN - Maximum  ad valorem duty,840,United States of America,,,HS,Harmonized System,010599,Other,A,Annual,A,Annual,PCT,Percent,2023,,,,
TPA_MFN_HS,"MFN by detailed HS codes (2,4,6 digit)",HS_A_0020,HS MFN - Maximum  ad valorem duty,840,United States of America,,,HS,Harmonized System,0106,Other live animals.,A,Annual,A,Annual,PCT,Percent,2018,,,,5
TPA_MFN_HS,"MFN by detailed HS codes (2,4,6 digit)",HS_A_0020,HS MFN - Maximum  ad valorem duty,840,United States of America,,,HS,Harmonized System,0106,Other live animals.,A,Annual,A,Annual,PCT,Percent,2019,,,,5
TPA_MFN_HS,"MFN by detailed HS codes (2,4,6 digit)",HS_A_0020,HS MFN - Maximum  ad valorem duty,840,United States of America,,,HS,Harmonized System,0106,Other live animals.,A,Annual,A,Annual,PCT,Percent,2021,,,,5
TPA_MFN_HS,"MFN by detailed HS codes (2,4,6 digit)",HS_A_0020,HS MFN - Maximum  ad valorem duty,840,United States of America,,,HS,Harmonized System,0106,Other live animals.,A,Annual,A,Annual,PCT,Percent,2022,,,,5
TPA_MFN_HS,"MFN by detailed HS codes (2,4,6 digit)",HS_A_0020,HS MFN - Maximum  ad valorem duty,840,United States of America,,,HS,Harmonized System,0106,Other live animals.,A,Annual,A,Annual,PCT,Percent,2023,,,,5
TPA_MFN_HS,"MFN by detailed HS codes (2,4,6 digit)",HS_A_0020,HS MFN - Maximum  ad valorem duty,840,United States of America,,,HS,Harmonized System,01,Live animals,A,Annual,A,Annual,PCT,Percent,2019,,,,7
TPA_MFN_HS,"MFN by detailed HS codes (2,4,6 digit)",HS_A_0020,HS MFN - Maximum  ad valorem duty,840,United States of America,,,HS,Harmonized System,01,Live animals,A,Annual,A,Annual,PCT,Percent,2020,,,,7
TPA_MFN_HS,"MFN by detailed HS codes (2,4,6 digit)",HS_A_0020,HS MFN - Maximum  ad valorem duty,840,United States of America,,,HS,Harmonized System,01,Live animals,A,Annual,A,Annual,PCT,Percent,2018,,,,7
TPA_MFN_HS,"MFN by detailed HS codes (2,4,6 digit)",HS_A_0020,HS MFN - Maximum  ad valorem duty,840,United States of America,,,HS,Harmonized System,01,Live animals,A,Annual,A,Annual,PCT,Percent,2021,,,,7
TPA_MFN_HS,"MFN by detailed HS codes (2,4,6 digit)",HS_A_0020,HS MFN - Maximum  ad valorem duty,840,United States of America,,,HS,Harmonized System,01,Live animals,A,Annual,A,Annual,PCT,Percent,2022,,,,7
TPA_MFN_HS,"MFN by detailed HS codes (2,4,6 digit)",HS_A_0020,HS MFN - Maximum  ad valorem duty,840,United States of America,,,HS,Harmonized System,01,Live animals,A,Annual,A,Annual,PCT,Percent,2023,,,,7
TPA_MFN_HS,"MFN by detailed HS codes (2,4,6 digit)",HS_A_0020,HS MFN - Maximum  ad valorem duty,840,United States of America,,,HS,Harmonized System,0101,"Live horses, asses, mules and hinnies.",A,Annual,A,Annual,PCT,Percent,2020,,,,7
TPA_MFN_HS,"MFN by detailed HS codes (2,4,6 digit)",HS_A_0020,HS MFN - Maximum  ad valorem duty,840,United States of America,,,HS,Harmonized System,0101,"Live horses, asses, mules and hinnies.",A,Annual,A,Annual,PCT,Percent,2018,,,,7
TPA_MFN_HS,"MFN by detailed HS codes (2,4,6 digit)",HS_A_0020,HS MFN - Maximum  ad valorem duty,840,United States of America,,,HS,Harmonized System,0101,"Live horses, asses, mules and hinnies.",A,Annual,A,Annual,PCT,Percent,2019,,,,7
TPA_MFN_HS,"MFN by detailed HS codes (2,4,6 digit)",HS_A_0020,HS MFN - Maximum  ad valorem duty,840,United States of America,,,HS,Harmonized System,0101,"Live horses, asses, mules and hinnies.",A,Annual,A,Annual,PCT,Percent,2021,,,,7
TPA_MFN_HS,"MFN by detailed HS codes (2,4,6 digit)",HS_A_0020,HS MFN - Maximum  ad valorem duty,840,United States of America,,,HS,Harmonized System,0101,"Live horses, asses, mules and hinnies.",A,Annual,A,Annual,PCT,Percent,2022,,,,7
TPA_MFN_HS,"MFN by detailed HS codes (2,4,6 digit)",HS_A_0020,HS MFN - Maximum  ad valorem duty,840,United States of America,,,HS,Harmonized System,0101,"Live horses, asses, mules and hinnies.",A,Annual,A,Annual,PCT,Percent,2023,,,,7
TPA_MFN_HS,"MFN by detailed HS codes (2,4,6 digit)",HS_A_0020,HS MFN - Maximum  ad valorem duty,840,United States of America,,,HS,Harmonized System,010611,Primates,A,Annual,A,Annual,PCT,Percent,2018,,,,0
TPA_MFN_HS,"MFN by detailed HS codes (2,4,6 digit)",HS_A_0020,HS MFN - Maximum  ad valorem duty,840,United States of America,,,HS,Harmonized System,010611,Primates,A,Annual,A,Annual,PCT,Percent,2019,,,,0
TPA_MFN_HS,"MFN by detailed HS codes (2,4,6 digit)",HS_A_0020,HS MFN - Maximum  ad valorem duty,840,United States of America,,,HS,Harmonized System,010611,Primates,A,Annual,A,Annual,PCT,Percent,2020,,,,0
TPA_MFN_HS,"MFN by detailed HS codes (2,4,6 digit)",HS_A_0020,HS MFN - Maximum  ad valorem duty,840,United States of America,,,HS,Harmonized System,010611,Primates,A,Annual,A,Annual,PCT,Percent,2022,,,,0
TPA_MFN_HS,"MFN by detailed HS codes (2,4,6 digit)",HS_A_0020,HS MFN - Maximum  ad valorem duty,840,United States of America,,,HS,Harmonized System,010612,"Whales, dolphins and porpoises (mammals of the order Cetacea); manatees and dugongs (mammals of the order Sirenia)",A,Annual,A,Annual,PCT,Percent,2020,,,,0
TPA_MFN_HS,"MFN by detailed HS codes (2,4,6 digit)",HS_A_0020,HS MFN - Maximum  ad valorem duty,840,United States of America,,,HS,Harmonized System,010611,Primates,A,Annual,A,Annual,PCT,Percent,2021,,,,0
TPA_MFN_HS,"MFN by detailed HS codes (2,4,6 digit)",HS_A_0020,HS MFN - Maximum  ad valorem duty,840,United States of America,,,HS,Harmonized System,010611,Primates,A,Annual,A,Annual,PCT,Percent,2023,,,,0
TPA_MFN_HS,"MFN by detailed HS codes (2,4,6 digit)",HS_A_0020,HS MFN - Maximum  ad valorem duty,840,United States of America,,,HS,Harmonized System,010612,"Whales, dolphins and porpoises (mammals of the order Cetacea); manatees and dugongs (mammals of the order Sirenia)",A,Annual,A,Annual,PCT,Percent,2018,,,,0
TPA_MFN_HS,"MFN by detailed HS codes (2,4,6 digit)",HS_A_0020,HS MFN - Maximum  ad valorem duty,840,United States of America,,,HS,Harmonized System,010612,"Whales, dolphins and porpoises (mammals of the order Cetacea); manatees and dugongs (mammals of the order Sirenia)",A,Annual,A,Annual,PCT,Percent,2019,,,,0
TPA_MFN_HS,"MFN by detailed HS codes (2,4,6 digit)",HS_A_0020,HS MFN - Maximum  ad valorem duty,840,United States of America,,,HS,Harmonized System,010612,"Whales, dolphins and porpoises (mammals of the order Cetacea); manatees and dugongs (mammals of the order Sirenia)",A,Annual,A,Annual,PCT,Percent,2021,,,,0
TPA_MFN_HS,"MFN by detailed HS codes (2,4,6 digit)",HS_A_0020,HS MFN - Maximum  ad valorem duty,840,United States of America,,,HS,Harmonized System,010612,"Whales, dolphins and porpoises (mammals of the order Cetacea); manatees and dugongs (mammals of the order Sirenia)",A,Annual,A,Annual,PCT,Percent,2022,,,,0
TPA_MFN_HS,"MFN by detailed HS codes (2,4,6 digit)",HS_A_0020,HS MFN - Maximum  ad valorem duty,840,United States of America,,,HS,Harmonized System,010612,"Whales, dolphins and porpoises (mammals of the order Cetacea); manatees and dugongs (mammals of the order Sirenia)",A,Annual,A,Annual,PCT,Percent,2023,,,,0
TPA_MFN_HS,"MFN by detailed HS codes (2,4,6 digit)",HS_A_0020,HS MFN - Maximum  ad valorem duty,840,United States of America,,,HS,Harmonized System,010613,Camels and other camelids (Camelidae),A,Annual,A,Annual,PCT,Percent,2018,,,,0
TPA_MFN_HS,"MFN by detailed HS codes (2,4,6 digit)",HS_A_0020,HS MFN - Maximum  ad valorem duty,840,United States of America,,,HS,Harmonized System,010613,Camels and other camelids (Camelidae),A,Annual,A,Annual,PCT,Percent,2019,,,,0
TPA_MFN_HS,"MFN by detailed HS codes (2,4,6 digit)",HS_A_0020,HS MFN - Maximum  ad valorem duty,840,United States of America,,,HS,Harmonized System,010613,Camels and other camelids (Camelidae),A,Annual,A,Annual,PCT,Percent,2020,,,,0
TPA_MFN_HS,"MFN by detailed HS codes (2,4,6 digit)",HS_A_0020,HS MFN - Maximum  ad valorem duty,840,United States of America,,,HS,Harmonized System,010613,Camels and other camelids (Camelidae),A,Annual,A,Annual,PCT,Percent,2021,,,,0
TPA_MFN_HS,"MFN by detailed HS codes (2,4,6 digit)",HS_A_0020,HS MFN - Maximum  ad valorem duty,840,United States of America,,,HS,Harmonized System,010613,Camels and other camelids (Camelidae),A,Annual,A,Annual,PCT,Percent,2022,,,,0
TPA_MFN_HS,"MFN by detailed HS codes (2,4,6 digit)",HS_A_0020,HS MFN - Maximum  ad valorem duty,840,United States of America,,,HS,Harmonized System,010613,Camels and other camelids (Camelidae),A,Annual,A,Annual,PCT,Percent,2023,,,,0
TPA_MFN_HS,"MFN by detailed HS codes (2,4,6 digit)",HS_A_0020,HS MFN - Maximum  ad valorem duty,840,United States of America,,,HS,Harmonized System,010614,Rabbits and hares,A,Annual,A,Annual,PCT,Percent,2018,,,,0
TPA_MFN_HS,"MFN by detailed HS codes (2,4,6 digit)",HS_A_0020,HS MFN - Maximum  ad valorem duty,840,United States of America,,,HS,Harmonized System,010614,Rabbits and hares,A,Annual,A,Annual,PCT,Percent,2019,,,,0
TPA_MFN_HS,"MFN by detailed HS codes (2,4,6 digit)",HS_A_0020,HS MFN - Maximum  ad valorem duty,840,United States of America,,,HS,Harmonized System,010614,Rabbits and hares,A,Annual,A,Annual,PCT,Percent,2020,,,,0
TPA_MFN_HS,"MFN by detailed HS codes (2,4,6 digit)",HS_A_0020,HS MFN - Maximum  ad valorem duty,840,United States of America,,,HS,Harmonized System,010619,Other,A,Annual,A,Annual,PCT,Percent,2020,,,,5
TPA_MFN_HS,"MFN by detailed HS codes (2,4,6 digit)",HS_A_0020,HS MFN - Maximum  ad valorem duty,840,United States of America,,,HS,Harmonized System,010614,Rabbits and hares,A,Annual,A,Annual,PCT,Percent,2021,,,,0
TPA_MFN_HS,"MFN by detailed HS codes (2,4,6 digit)",HS_A_0020,HS MFN - Maximum  ad valorem duty,840,United States of America,,,HS,Harmonized System,010614,Rabbits and hares,A,Annual,A,Annual,PCT,Percent,2022,,,,0
TPA_MFN_HS,"MFN by detailed HS codes (2,4,6 digit)",HS_A_0020,HS MFN - Maximum  ad valorem duty,840,United States of America,,,HS,Harmonized System,010614,Rabbits and hares,A,Annual,A,Annual,PCT,Percent,2023,,,,0
TPA_MFN_HS,"MFN by detailed HS codes (2,4,6 digit)",HS_A_0020,HS MFN - Maximum  ad valorem duty,840,United States of America,,,HS,Harmonized System,010619,Other,A,Annual,A,Annual,PCT,Percent,2018,,,,5
TPA_MFN_HS,"MFN by detailed HS codes (2,4,6 digit)",HS_A_0020,HS MFN - Maximum  ad valorem duty,840,United States of America,,,HS,Harmonized System,010619,Other,A,Annual,A,Annual,PCT,Percent,2019,,,,5
TPA_MFN_HS,"MFN by detailed HS codes (2,4,6 digit)",HS_A_0020,HS MFN - Maximum  ad valorem duty,840,United States of America,,,HS,Harmonized System,010619,Other,A,Annual,A,Annual,PCT,Percent,2021,,,,5
TPA_MFN_HS,"MFN by detailed HS codes (2,4,6 digit)",HS_A_0020,HS MFN - Maximum  ad valorem duty,840,United States of America,,,HS,Harmonized System,010619,Other,A,Annual,A,Annual,PCT,Percent,2022,,,,5
TPA_MFN_HS,"MFN by detailed HS codes (2,4,6 digit)",HS_A_0020,HS MFN - Maximum  ad valorem duty,840,United States of America,,,HS,Harmonized System,010619,Other,A,Annual,A,Annual,PCT,Percent,2023,,,,5
TPA_MFN_HS,"MFN by detailed HS codes (2,4,6 digit)",HS_A_0020,HS MFN - Maximum  ad valorem duty,840,United States of America,,,HS,Harmonized System,010620,Reptiles (including snakes and turtles),A,Annual,A,Annual,PCT,Percent,2018,,,,0
TPA_MFN_HS,"MFN by detailed HS codes (2,4,6 digit)",HS_A_0020,HS MFN - Maximum  ad valorem duty,840,United States of America,,,HS,Harmonized System,010620,Reptiles (including snakes and turtles),A,Annual,A,Annual,PCT,Percent,2019,,,,0
TPA_MFN_HS,"MFN by detailed HS codes (2,4,6 digit)",HS_A_0020,HS MFN - Maximum  ad valorem duty,840,United States of America,,,HS,Harmonized System,010620,Reptiles (including snakes and turtles),A,Annual,A,Annual,PCT,Percent,2020,,,,0
TPA_MFN_HS,"MFN by detailed HS codes (2,4,6 digit)",HS_A_0020,HS MFN - Maximum  ad valorem duty,840,United States of America,,,HS,Harmonized System,010620,Reptiles (including snakes and turtles),A,Annual,A,Annual,PCT,Percent,2021,,,,0
TPA_MFN_HS,"MFN by detailed HS codes (2,4,6 digit)",HS_A_0020,HS MFN - Maximum  ad valorem duty,840,United States of America,,,HS,Harmonized System,010620,Reptiles (including snakes and turtles),A,Annual,A,Annual,PCT,Percent,2022,,,,0
TPA_MFN_HS,"MFN by detailed HS codes (2,4,6 digit)",HS_A_0020,HS MFN - Maximum  ad valorem duty,840,United States of America,,,HS,Harmonized System,010620,Reptiles (including snakes and turtles),A,Annual,A,Annual,PCT,Percent,2023,,,,0
TPA_MFN_HS,"MFN by detailed HS codes (2,4,6 digit)",HS_A_0020,HS MFN - Maximum  ad valorem duty,840,United States of America,,,HS,Harmonized System,010631,Birds of prey,A,Annual,A,Annual,PCT,Percent,2018,,,,2
TPA_MFN_HS,"MFN by detailed HS codes (2,4,6 digit)",HS_A_0020,HS MFN - Maximum  ad valorem duty,840,United States of America,,,HS,Harmonized System,010631,Birds of prey,A,Annual,A,Annual,PCT,Percent,2019,,,,2
TPA_MFN_HS,"MFN by detailed HS codes (2,4,6 digit)",HS_A_0020,HS MFN - Maximum  ad valorem duty,840,United States of America,,,HS,Harmonized System,010631,Birds of prey,A,Annual,A,Annual,PCT,Percent,2020,,,,2
TPA_MFN_HS,"MFN by detailed HS codes (2,4,6 digit)",HS_A_0020,HS MFN - Maximum  ad valorem duty,840,United States of America,,,HS,Harmonized System,010631,Birds of prey,A,Annual,A,Annual,PCT,Percent,2022,,,,2
TPA_MFN_HS,"MFN by detailed HS codes (2,4,6 digit)",HS_A_0020,HS MFN - Maximum  ad valorem duty,840,United States of America,,,HS,Harmonized System,010632,"Psittaciformes (including parrots, parakeets, macaws and cockatoos)",A,Annual,A,Annual,PCT,Percent,2019,,,,2
TPA_MFN_HS,"MFN by detailed HS codes (2,4,6 digit)",HS_A_0020,HS MFN - Maximum  ad valorem duty,840,United States of America,,,HS,Harmonized System,010632,"Psittaciformes (including parrots, parakeets, macaws and cockatoos)",A,Annual,A,Annual,PCT,Percent,2020,,,,2
TPA_MFN_HS,"MFN by detailed HS codes (2,4,6 digit)",HS_A_0020,HS MFN - Maximum  ad valorem duty,840,United States of America,,,HS,Harmonized System,010631,Birds of prey,A,Annual,A,Annual,PCT,Percent,2021,,,,2
TPA_MFN_HS,"MFN by detailed HS codes (2,4,6 digit)",HS_A_0020,HS MFN - Maximum  ad valorem duty,840,United States of America,,,HS,Harmonized System,010631,Birds of prey,A,Annual,A,Annual,PCT,Percent,2023,,,,2
TPA_MFN_HS,"MFN by detailed HS codes (2,4,6 digit)",HS_A_0020,HS MFN - Maximum  ad valorem duty,840,United States of America,,,HS,Harmonized System,010632,"Psittaciformes (including parrots, parakeets, macaws and cockatoos)",A,Annual,A,Annual,PCT,Percent,2018,,,,2
TPA_MFN_HS,"MFN by detailed HS codes (2,4,6 digit)",HS_A_0020,HS MFN - Maximum  ad valorem duty,840,United States of America,,,HS,Harmonized System,010632,"Psittaciformes (including parrots, parakeets, macaws and cockatoos)",A,Annual,A,Annual,PCT,Percent,2021,,,,2
TPA_MFN_HS,"MFN by detailed HS codes (2,4,6 digit)",HS_A_0020,HS MFN - Maximum  ad valorem duty,840,United States of America,,,HS,Harmonized System,010632,"Psittaciformes (including parrots, parakeets, macaws and cockatoos)",A,Annual,A,Annual,PCT,Percent,2022,,,,2
TPA_MFN_HS,"MFN by detailed HS codes (2,4,6 digit)",HS_A_0020,HS MFN - Maximum  ad valorem duty,840,United States of America,,,HS,Harmonized System,010632,"Psittaciformes (including parrots, parakeets, macaws and cockatoos)",A,Annual,A,Annual,PCT,Percent,2023,,,,2
TPA_MFN_HS,"MFN by detailed HS codes (2,4,6 digit)",HS_A_0020,HS MFN - Maximum  ad valorem duty,840,United States of America,,,HS,Harmonized System,010633,Ostriches; emus (Dromaius novaehollandiae),A,Annual,A,Annual,PCT,Percent,2018,,,,2
TPA_MFN_HS,"MFN by detailed HS codes (2,4,6 digit)",HS_A_0020,HS MFN - Maximum  ad valorem duty,840,United States of America,,,HS,Harmonized System,010633,Ostriches; emus (Dromaius novaehollandiae),A,Annual,A,Annual,PCT,Percent,2019,,,,2
TPA_MFN_HS,"MFN by detailed HS codes (2,4,6 digit)",HS_A_0020,HS MFN - Maximum  ad valorem duty,840,United States of America,,,HS,Harmonized System,010633,Ostriches; emus (Dromaius novaehollandiae),A,Annual,A,Annual,PCT,Percent,2020,,,,2
TPA_MFN_HS,"MFN by detailed HS codes (2,4,6 digit)",HS_A_0020,HS MFN - Maximum  ad valorem duty,840,United States of America,,,HS,Harmonized System,010633,Ostriches; emus (Dromaius novaehollandiae),A,Annual,A,Annual,PCT,Percent,2021,,,,2
TPA_MFN_HS,"MFN by detailed HS codes (2,4,6 digit)",HS_A_0020,HS MFN - Maximum  ad valorem duty,840,United States of America,,,HS,Harmonized System,010633,Ostriches; emus (Dromaius novaehollandiae),A,Annual,A,Annual,PCT,Percent,2022,,,,2
TPA_MFN_HS,"MFN by detailed HS codes (2,4,6 digit)",HS_A_0020,HS MFN - Maximum  ad valorem duty,840,United States of America,,,HS,Harmonized System,010633,Ostriches; emus (Dromaius novaehollandiae),A,Annual,A,Annual,PCT,Percent,2023,,,,2
TPA_MFN_HS,"MFN by detailed HS codes (2,4,6 digit)",HS_A_0020,HS MFN - Maximum  ad valorem duty,840,United States of America,,,HS,Harmonized System,010639,Other,A,Annual,A,Annual,PCT,Percent,2018,,,,2
TPA_MFN_HS,"MFN by detailed HS codes (2,4,6 digit)",HS_A_0020,HS MFN - Maximum  ad valorem duty,840,United States of America,,,HS,Harmonized System,010639,Other,A,Annual,A,Annual,PCT,Percent,2019,,,,2
TPA_MFN_HS,"MFN by detailed HS codes (2,4,6 digit)",HS_A_0020,HS MFN - Maximum  ad valorem duty,840,United States of America,,,HS,Harmonized System,010639,Other,A,Annual,A,Annual,PCT,Percent,2020,,,,2
